TECHIDENTNO,MTU,ULTG,UPT,GARDU INDUK,BAY,FASA,TEG,MERK,TIPE,TAHUN BUAT,"USIA
(TAHUN)",JUNE,MAY,APRIL,Parameter Pemicu (evaluasi),RENCANA TINDAK LANJUT POWER INSPECT,Target Penyelesain,AHI SETELAH EVALUASI,PENEMPATAN,HARTRANS,KOORDINAT,KATEGORI USIA,AHI TERBARU
13351527627600000055,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,PHT 150kV COMAL#1,R,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000056,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,PHT 150kV COMAL#1,S,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000057,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,PHT 150kV COMAL#1,T,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000061,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,PHT 150kV COMAL#2,R,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000062,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,PHT 150kV COMAL#2,S,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000066,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/21kV (INC),R,20,TRAFINDO,CTB-24-2,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000068,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,KOPEL BUS 150kV,R,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000069,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,KOPEL BUS 150kV,S,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000070,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,KOPEL BUS 150kV,T,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000071,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,KOPEL BUS 150kV,R,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000072,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,KOPEL BUS 150kV,S,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000073,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,KOPEL BUS 150kV,T,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000074,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,PHT 150kV COMAL#2,T,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000075,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/21kV (INC),S,20,TRAFINDO,CTB-24-2,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000076,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/21kV (INC),T,20,TRAFINDO,CTB-24-2,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000078,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/21kV (INC),N,20,TRAFINDO,BCT-2BM,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000079,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/20kV,N,20,ESITAS,KATHY-150,2014,12,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000080,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/22kV,N,20,TRAFINDO,BCT-2BM,2013,13,2 - Good,5 - Critical,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000081,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/20kV,S,20,TRAFINDO,BCT-2BM,2013,13,4 - Poor,4 - Poor,2 - Good,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000082,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/20kV,S,20,TRAFINDO,BCT-2BM,2014,12,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.904283,109.661965",Normal,4 - Poor
13351527627600000083,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/20KV (INC),R,20,ESITAS,ATB 20-3B,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000084,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/20KV (INC),S,20,ESITAS,ATB 20-3B,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000085,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/20KV (INC),T,20,ESITAS,ATB 20-3B,2017,9,2 - Good,5 - Critical,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000086,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/20kV,R,150,UNINDO,OSKF-170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000087,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/20kV,S,150,UNINDO,OSKF-170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000088,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#1 150/20kV,T,150,UNINDO,OSKF-170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000206,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/22kV,N,20,SADTEM,B10,2020,6,2 - Good,5 - Critical,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000207,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/22kV,R,150,ABB HITACHI,LB7-170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000208,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/22kV,S,150,ABB HITACHI,LB7-170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000209,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#2 150/22kV,T,150,ABB HITACHI,LB7-170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000213,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#3 150/20KV,R,150,ALSTOM,OSKF 170,2014,12,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13351527627600000214,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#3 150/20KV,S,150,AREVA,OSKF 170,2008,18,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Tua,2 - Good
13351527627600000215,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEKALONGAN,TRF#3 150/20KV,T,150,ALSTOM,OSKF 170,2014,12,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.904283,109.661965",Normal,2 - Good
13316127527500000003,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/22kV (INC),N,20,SADTEM,B10,1986,40,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Sangat Tua,2 - Good
13316127527500000004,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/22kV (INC),S,20,ESITAS,ATB 20-3K,2006,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Tua,2 - Good
13316127527500000005,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/22kV (INC),T,20,ESITAS,ATB 20-3K,2006,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Tua,2 - Good
13316127527500000006,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/22kV (INC),R,20,ESITAS,ATB 20-3K,2006,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Tua,2 - Good
13316127527500000012,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/21kV (INC),N,20,SADTEM,B10,2000,26,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Sangat Tua,2 - Good
13316127527500000013,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/20kV,T,150,TRENCH,IOSK 170,2006,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Tua,2 - Good
13316127527500000014,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/20kV,R,150,TRENCH,IOSK 170,2006,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Tua,2 - Good
13316127527500000015,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/20kV,S,150,TRENCH,IOSK 170,2006,20,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Tua,2 - Good
13316127527500000018,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/20kV,N,150,SADTEM,4MA 74,2000,26,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Sangat Tua,2 - Good
13316127527500000037,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#1 150/20kV,N,150,SADTEM,B10,1986,40,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Sangat Tua,2 - Good
13316127527500000047,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150kV TARUB#2,R,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13316127527500000048,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150kV TARUB#2,S,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13316127527500000049,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150kV TARUB#2,T,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000032,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV,R,150,TRENCH,IOSK 170,2012,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000033,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV,S,150,TRENCH,IOSK 170,2012,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000034,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV,T,150,TRENCH,IOSK 170,2012,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000035,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV,N,150,SADTEM,OCF36-4,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000036,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV (INC),N,20,SADTEM,OCF36-4,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000037,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KAPASITOR SC 150kV,R,150,ABB,IMB 170,2012,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000038,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KAPASITOR SC 150kV,S,150,ABB,IMB 170,2012,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000039,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KAPASITOR SC 150kV,T,150,ABB,IMB 170,2012,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000040,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KAPASITOR SC 150kV,N,150,ABB,IMB 170,2012,14,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000041,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV (INC),R,20,TRAFINDO,CTB-24-2,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000042,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV (INC),S,20,TRAFINDO,CTB-24-2,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000043,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#3 150/22kV (INC),T,20,TRAFINDO,CTB-24-2,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000044,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/20kV,R,150,GE,OSKF-170,2023,3,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000045,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/20kV,S,150,GE,OSKF-170,2023,3,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000046,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/20kV,T,150,GE,OSKF-170,2023,3,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000051,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150KV COMAL#1,S,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351527527500000052,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150KV COMAL#1,R,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351527527500000054,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150KV COMAL#1,T,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351527527500000068,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KOPEL BUS 150kV,R,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000069,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KOPEL BUS 150kV,S,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000070,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KOPEL BUS 150kV,T,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000071,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KOPEL BUS 150kV,R,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351527527500000072,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KOPEL BUS 150kV,S,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351527527500000073,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,KOPEL BUS 150kV,T,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351527527500000074,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/21kV (INC),R,20,ESITAS,ATB 20-3B,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000075,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/21kV (INC),S,20,ESITAS,ATB 20-3B,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000076,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,TRF#2 150/21kV (INC),T,20,ESITAS,ATB 20-3B,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000085,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150KV COMAL#2,R,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000086,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150KV COMAL#2,S,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000087,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150KV COMAL#2,T,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000092,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150kV TARUB#1,R,150,ALSTOM,OSKF-170,2013,13,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-6.913802,109.38475",Normal,2 - Good
13351527527500000093,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150kV TARUB#1,S,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351527527500000094,CT,TEGAL,UPT PURWOKERTO,GI 150KV PEMALANG,PHT 150kV TARUB#1,T,150,ALSTOM,OSKF-170,2013,13,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-6.913802,109.38475",Normal,4 - Poor
13351535835800000021,CT,#N/A,UPT PURWOKERTO,GI 150KV PLTP GEODIPA,TRF#1 15/150kV,R,150,ABB,LB7-245,2021,5,2 - Good,-,-,Operasi 2022,,,2 - Good,,HARTRANS 2,#N/A,Normal,2 - Good
13351535835800000022,CT,#N/A,UPT PURWOKERTO,GI 150KV PLTP GEODIPA,TRF#1 15/150kV,S,150,ABB,LB7-245,2021,5,2 - Good,-,-,Operasi 2022,,,2 - Good,,HARTRANS 2,#N/A,Normal,2 - Good
13351535835800000023,CT,#N/A,UPT PURWOKERTO,GI 150KV PLTP GEODIPA,TRF#1 15/150kV,T,150,ABB,LB7-245,2021,5,2 - Good,-,-,Operasi 2022,,,2 - Good,,HARTRANS 2,#N/A,Normal,2 - Good
13351535835800000024,CT,#N/A,UPT PURWOKERTO,GI 150KV PLTP GEODIPA,TRF#2 11/150kV,R,150,ABB,LB7-245,2021,5,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,#N/A,Normal,4 - Poor
13351535835800000025,CT,#N/A,UPT PURWOKERTO,GI 150KV PLTP GEODIPA,TRF#2 11/150kV,S,150,ABB,LB7-245,2021,5,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,#N/A,Normal,4 - Poor
13351535835800000026,CT,#N/A,UPT PURWOKERTO,GI 150KV PLTP GEODIPA,TRF#2 11/150kV,T,150,ABB,LB7-245,2021,5,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,#N/A,Normal,4 - Poor
13316134734700000001,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,KOPEL BUS 150kV,R,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000002,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,KOPEL BUS 150kV,T,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000003,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,KOPEL BUS 150kV,T,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000004,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,PHT 150kV MRICA#1,S,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000005,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,PHT 150kV MRICA#2,R,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000006,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,PHT 150kV MRICA#2,T,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000007,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,PHT 150kV MRICA#2,S,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000008,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,TRF#1 150/20KV,T,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000009,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,TRF#1 150/20KV,R,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000010,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,TRF#1 150/20KV,S,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000011,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,KOPEL BUS 150kV,S,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000012,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,KOPEL BUS 150kV,S,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
13316134734700000013,CT,PURWOKERTO,UPT PURWOKERTO,GI 150KV PURBALINGGA,PHT 150kV MRICA#1,T,150,TRENCH,IOSK 170,2005,21,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.442098,109.387071",Tua,4 - Poor
